X,Y,Name,FIRE_OF_NOTE_IND,FIRE_SIZE_HA,Field_1,Fire Number,GEOGRAPHIC,IGNITION DATE,INCIDENT_NAME,LATITUDE,LONGITUDE,RESPONSE_TYPE_DESC,YEAR
-121.228533542687,53.7639390220077,Ancient Forest,0,0.2,Ancient Forest,G11768,Ancient Forest,2021-07-09 11:58:22 AM,Ancient Forest,53.763933,-121.228517,Full,2021
-118.582632148081,51.0105892240787,South of Eagle Pass,0,0.009,South of Eagle Pass,K41698,South of Eagle Pass,2021-07-09 6:00:00 PM,,51.010583,-118.582617,Full,2021
-123.279733325698,52.1275387029207,Anah Lake Fuel Managment,0,0.43,Anah Lake Fuel Managment,C50579,Anah Lake Fuel Managment,2021-05-22 3:00:00 PM,,52.127533,-123.279717,Full,2021
-119.25088263184,52.1700562023462,Hellroar Creek,0,0.2,Hellroar Creek,G32365,Hellroar Creek,2021-08-02 7:06:07 PM,,52.17005,-119.250867,Full,2021
-119.45428187627,49.4710560389433,Beaverdell Rd.,0,0.04,Beaverdell Rd.,K50483,Beaverdell Rd.,2021-05-10 2:00:54 PM,,49.47105,-119.454267,Full,2021
-119.47228177458,49.0734730148072,Mica Creek,0,1.7,Mica Creek,K50191,Mica Creek,2021-04-13 7:04:37 PM,,49.073467,-119.472267,Full,2021
-120.868998280564,50.0352729063843,Coldwater River,0,3,Coldwater River,K60225,Coldwater River,2021-04-15 2:14:00 PM,COLDWATER RIVER,50.035267,-120.868983,Full,2021
-123.113266686532,53.2566057623391,4.2km N of Pantage Lake,0,0.009,4.2km N of Pantage Lake,C12439,4.2km N of Pantage Lake,2021-08-05 3:00:00 PM,4.2KM N OF PANTAG...,53.2566,-123.11325,Full,2021
-120.872382743854,51.5927229794338,Deka Lake,0,0.009,Deka Lake,C42910,Deka Lake,2021-10-25 10:31:16 AM,,51.592717,-120.872367,Full,2021
-120.0773985477,50.3025060123968,White Rock Lake,0,83342,White Rock Lake,K61884,White Rock Lake,2021-07-12 11:35:06 AM,WHITE ROCK LAKE,50.3025,-120.077383,Full,2021
-122.144716123603,52.0926228438484,Bond Lake Road,0,0.009,Bond Lake Road,C22273,Bond Lake Road,2021-07-31 3:45:47 PM,THUNDER MOUNTAIN ...,52.092617,-122.1447,Full,2021
-124.786398661492,49.1284554089058,Underwood Cove Main,0,0.009,Underwood Cove Main,V70395,Underwood Cove Main,2021-04-23 8:27:46 AM,Underwood Cove Main,49.12845,-124.786383,Full,2021
-121.100782522209,51.8113226305435,Forest Grove,0,25.2,Forest Grove,C40396,Forest Grove,2021-04-23 9:00:00 AM,,51.811317,-121.100767,Full,2021
-121.841348302222,49.5155057680988,North end Long Island - MODIFIED RESPONSE,0,256,North end Long Island - MODIFIED RESPONSE,V12262,North end Long Island - MODIFIED RESPONSE,2021-07-31 2:52:11 AM,Long Island,49.5155,-121.841333,Full,2021
-120.913532767423,51.6459389764789,Dombey Lake S,0,22,Dombey Lake S,C41144,Dombey Lake S,2021-06-30 7:15:47 PM,,51.645933,-120.913517,Full,2021
-123.279883323498,52.121005702887,Anah Lake FSR,0,0.009,Anah Lake FSR,C52768,Anah Lake FSR,2021-09-03 3:00:00 PM,,52.121,-123.279867,Full,2021
-124.85061577648,49.513172082803,Tsable River #2,0,0.009,Tsable River #2,V72925,Tsable River #2,2021-12-11 8:26:47 AM,Tsable River,49.513167,-124.8506,Full,2021
-117.267432048307,51.5219734067911,Blackwater FSR,0,0.009,Blackwater FSR,N42127,Blackwater FSR,2021-07-02 12:25:41 PM,BLACKWATER FSR,51.521967,-117.267417,Full,2021
-121.438960395248,53.2525539761375,Bowron Lake Airstrip,0,4.34,Bowron Lake Airstrip,C11824,Bowron Lake Airstrip,2021-07-10 12:01:16 PM,BOWRON LAKE AIRST...,53.252548,-121.438944,Full,2021
-117.829298080178,51.2650563258485,Fang Creek,0,0.1,Fang Creek,N41258,Fang Creek,2021-07-01 6:53:50 PM,FANG CREEK,51.26505,-117.829283,Full,2021
-121.841682666203,50.7923388266623,Sallus Creek,0,0.009,Sallus Creek,K71512,Sallus Creek,2021-07-06 9:40:57 AM,Sallus Creek,50.792333,-121.841667,Full,2021
-119.93284832101,50.7520390515787,2.5km Poplar Road,0,0.009,2.5km Poplar Road,K22843,2.5km Poplar Road,2021-09-17 7:31:35 PM,Cut Bank,50.752033,-119.932833,Full,2021
-119.094965699497,52.4679562359984,Moonbeam Creek,0,0.009,Moonbeam Creek,G31615,Moonbeam Creek,2021-07-05 4:43:24 AM,,52.46795,-119.09495,Full,2021
-120.5759981778,49.8473729312157,Bluey Lake,0,15,Bluey Lake,K61949,Bluey Lake,2021-07-15 3:40:29 PM,,49.847367,-120.575983,Full,2021
-124.606215851696,49.9063724599745,Silammon Lake,0,0.009,Silammon Lake,V51699,Silammon Lake,2021-07-09 4:45:00 PM,Sliammon Lake,49.906367,-124.6062,Full,2021
-120.653548413687,50.6306729604639,Gilbert Lake,0,0.1,Gilbert Lake,K20818,Gilbert Lake,2021-06-13 3:30:02 PM,Gilbert Lake,50.630667,-120.653533,Full,2021
-125.595098755343,49.0341383105974,West Main Road 7km,0,0.3,West Main Road 7km,V70870,West Main Road 7km,2021-06-22 8:00:00 AM,WEST MAIN ROAD 7KM,49.034133,-125.595083,Full,2021
-121.598565627542,50.8018558564788,Morgan Flats,0,1.5,Morgan Flats,K20141,Morgan Flats,2021-04-09 3:55:14 PM,Morgan Flats,50.80185,-121.59855,Full,2021
-123.772851632673,57.6128227787238,Richards Creek,0,96,Richards Creek,G91083,Richards Creek,2021-06-28 7:29:00 PM,,57.612817,-123.772833,Monitor,2021
-119.506597900013,49.5247730359126,Greyback FSR,0,1.5,Greyback FSR,K50388,Greyback FSR,2021-04-22 5:00:00 PM,GREYBACK FSR,49.524767,-119.506583,Full,2021
-121.799882923001,51.6504228687679,4km SW of Snag Lake,0,0.009,4km SW of Snag Lake,C41628,4km SW of Snag Lake,2021-07-08 10:00:00 AM,,51.650417,-121.799867,Full,2021
-120.544732054773,49.4161729124391,Wrights Road Pit,0,0.5,Wrights Road Pit,K61046,Wrights Road Pit,2021-06-29 10:00:00 PM,Wrights Road Pit,49.416167,-120.544717,Full,2021
-119.288815169216,50.6335231208014,Mt Ida,0,0.009,Mt Ida,K42853,Mt Ida,2021-09-22 3:36:08 PM,Mt Ida,50.633517,-119.2888,Full,2021
-118.651382340299,51.6039892466659,Liberty Creek,0,0.37,Liberty Creek,N42524,Liberty Creek,2021-08-06 10:36:39 AM,LIBERTY CREEK,51.603983,-118.651367,Full,2021
-124.776198713819,49.3239054173129,Esary Lake,0,0.009,Esary Lake,V70803,Esary Lake,2021-06-15 11:07:00 AM,,49.3239,-124.776183,Monitor,2021
-125.016250583137,54.6462724900892,Mud Bay on Stuart Lake,0,0.009,Mud Bay on Stuart Lake,G51173,Mud Bay on Stuart Lake,2021-06-30 4:43:20 PM,,54.646267,-125.016233,Full,2021
-119.19909818379,50.7385721374038,Canoe Creek,0,0.009,Canoe Creek,K41577,Canoe Creek,2021-07-07 2:56:00 PM,Canoe Creek,50.738566,-119.199083,Full,2021
-122.972133571829,53.000588772124,Puntchesakut Lake,0,0.009,Puntchesakut Lake,C12319,Puntchesakut Lake,2021-08-01 2:53:44 PM,,53.000583,-122.972117,Full,2021
-122.864685500106,57.7956728509626,Minnaker Creek,1,3470,Minnaker Creek,G91020,Minnaker Creek,2021-06-28 4:30:12 PM,,57.795667,-122.864667,Full,2021
-117.229797386921,49.1777562709819,Halfway Creek,0,0.009,Halfway Creek,N52520,Halfway Creek,2021-08-08 9:04:27 AM,Halfway Creek,49.17775,-117.229783,Full,2021
-120.32806533912,50.5706729962215,4km down Long Lake Road,0,0.01,4km down Long Lake Road,K21902,4km down Long Lake Road,2021-07-01 10:01:12 PM,4KM DOWN LONG LAK...,50.570667,-120.32805,Full,2021
-122.621098655061,50.3115387127585,Lillooet Lake Road Rodeo Grounds,0,0.3,Lillooet Lake Road Rodeo Grounds,V30164,Lillooet Lake Road Rodeo Grounds,2021-04-10 6:30:36 PM,LILLOOET LAKE ROD...,50.311533,-122.621083,Full,2021
-115.035963956486,49.1859565107289,Maguire Mountain,0,1.1,Maguire Mountain,N11956,Maguire Mountain,2021-07-13 3:11:25 AM,MAGUIRE MOUNTAIN,49.18595,-115.03595,Full,2021
-116.629231258606,49.125956333183,Creston Wildlife Area,0,0.15,Creston Wildlife Area,N71596,Creston Wildlife Area,2021-07-07 9:30:59 PM,CRESTON WILDLIFE,49.12595,-116.629217,Full,2021
-119.716232404811,51.1673730983888,Johnson Lake,0,0.009,Johnson Lake,K22009,Johnson Lake,2021-07-15 3:18:08 PM,Johnson Lake,51.167367,-119.716217,Full,2021
-120.963532860156,51.9108229819295,Schoolhouse Lake Park,0,1.5,Schoolhouse Lake Park,C41972,Schoolhouse Lake Park,2021-07-11 5:00:00 PM,SCHOOLHOUSE PARK,51.910817,-120.963517,Full,2021
-121.366332767357,51.3898559100713,Hwy 97/ 76 mile frontage road,0,0.1,Hwy 97/ 76 mile frontage road,C42948,Hwy 97/ 76 mile frontage road,2022-03-25 5:30:13 PM,,51.38985,-121.366317,Full,2021
-119.091922018607,50.2272341224177,Learmouth Road,0,0.009,Learmouth Road,K40221,Learmouth Road,2021-04-15 10:00:00 AM,LEARMOUTH ROAD,50.227228,-119.091907,Modified,2021
-126.864633195555,49.9643051912412,Fair Harbour FSR 1 Km,0,0.16,Fair Harbour FSR 1 Km,V81055,Fair Harbour FSR 1 Km,2021-06-30 8:00:00 AM,Fair Harbour FSR,49.9643,-126.864617,Full,2021
-121.95849901473,51.8523228574332,E of Loon Lake 10,0,0.009,E of Loon Lake 10,C21761,E of Loon Lake 10,2021-07-10 3:46:02 PM,,51.852317,-121.958483,Full,2021
-123.132983241988,51.9480057155634,2km W of Lees Corner,0,6.4,2km W of Lees Corner,C50023,2km W of Lees Corner,2021-04-02 3:45:24 PM,,51.948,-123.132967,Full,2021
-121.502181715549,51.1457058829237,Clinton,0,0.009,Clinton,C42810,Clinton,2021-09-08 2:40:07 PM,,51.1457,-121.502166,Full,2021
-124.340782643448,49.3089724680659,Romney Creek,0,0.02,Romney Creek,V72770,Romney Creek,2021-09-03 4:21:36 PM,,49.308967,-124.340767,Full,2021
-123.103684753917,55.9678388389806,Peace Arm South Side,0,0.5,Peace Arm South Side,G61539,Peace Arm South Side,2021-06-30 11:17:48 AM,SOUTH SIDE PEACE ...,55.967833,-123.103667,Modified,2021
-121.803432826961,51.3424228552209,Meadow Lake,0,0.36,Meadow Lake,C41538,Meadow Lake,2021-07-06 4:57:28 PM,,51.342417,-121.803417,Full,2021
-118.160065148166,51.2773062878337,Carnes Creek,0,0.01,Carnes Creek,N42070,Carnes Creek,2021-07-20 2:56:22 AM,CARNES CREEK,51.2773,-118.16005,Full,2021
-120.812232523823,50.909555955424,Sparks Lake,1,95980,Sparks Lake,K21001,Sparks Lake,2021-06-28 4:11:09 PM,SPARKS LAKE,50.90955,-120.812217,Full,2021
-123.015685441031,57.4971728836059,Buckinghorse,1,6398.5,Buckinghorse,G80997,Buckinghorse,2021-06-28 4:17:00 PM,,57.497167,-123.015667,Modified,2021
-121.210549307345,53.1180560003071,S end of Swan Lake,0,1758,S end of Swan Lake,C11805,S end of Swan Lake,2021-07-11 12:45:47 PM,,53.11805,-121.210533,Monitor,2021
-120.284965224945,50.197988982449,5 miles W of Douglas lake,0,12,5 miles W of Douglas lake,K61674,5 miles W of Douglas lake,2021-07-07 2:09:07 PM,5 MILES W DOUGLAS LK,50.197983,-120.28495,Full,2021
-117.395898197692,51.9274734132048,Bush River - MR,0,9,Bush River - MR,N42062,Bush River - MR,2021-07-01 9:03:19 PM,BUSH RIVER - MR,51.927467,-117.395883,Modified,2021
-120.681198077341,49.1892058847048,Garrison Lake,0,0.009,Garrison Lake,K61652,Garrison Lake,2021-07-09 9:41:13 AM,Garrison Lake,49.1892,-120.681183,Full,2021
-120.794232758651,51.6852889929471,N end of Deka Lake,0,0.075,N end of Deka Lake,C41265,N end of Deka Lake,2021-07-02 8:00:30 AM,,51.685283,-120.794217,Full,2021
-120.853032801695,51.7900059902512,E side Canim Lake across from Round Island,0,0.1,E side Canim Lake across from Round Island,C41141,E side Canim Lake across from Round Island,2021-06-30 7:30:26 PM,,51.79,-120.853017,Full,2021
-123.24409932405,52.1413887084882,Anah Lake FSR,0,0.22,Anah Lake FSR,C52764,Anah Lake FSR,2021-09-03 11:00:39 AM,,52.141383,-123.244083,Full,2021
-121.157316593387,53.9394060371462,Torpy River,0,0.009,Torpy River,G11749,Torpy River,2021-07-10 5:06:00 AM,,53.9394,-121.1573,Monitor,2021
-119.579647908945,49.5099890273971,Munson Mountain,0,0.28,Munson Mountain,K52812,Munson Mountain,2021-09-09 12:49:00 PM,MUNSON MOUNTAIN,49.509983,-119.579633,Full,2021
-117.8966818485,50.4183392708759,Ion Creek,0,0.009,Ion Creek,N52153,Ion Creek,2021-07-23 6:54:09 PM,ION CREEK,50.418333,-117.896667,Modified,2021
-121.523215731601,51.1870058823299,15km N of Clinton on Hwy 97,0,0.1,15km N of Clinton on Hwy 97,C40344,15km N of Clinton on Hwy 97,2021-04-20 11:27:12 AM,,51.187,-121.5232,Full,2021
-120.370132346901,50.5728729911476,Edith Hill,0,3.9,Edith Hill,K21328,Edith Hill,2021-07-01 8:00:00 PM,Edith Hill,50.572867,-120.370117,Full,2021
-117.243931802119,50.7001233618956,Stevens Creek - MR,0,248,Stevens Creek - MR,N71875,Stevens Creek - MR,2021-07-04 5:00:11 PM,STEVENS CREEK - MR,50.700117,-117.243917,Modified,2021
-123.307097454778,55.1767707918232,Skug Mountain,0,0.003,Skug Mountain,G61762,Skug Mountain,2021-07-10 1:25:15 PM,,55.176765,-123.30708,Full,2021
-119.537082944529,52.9532892030715,Sand Creek,0,0.025,Sand Creek,G31637,Sand Creek,2021-07-08 8:01:38 PM,,52.953283,-119.537067,Full,2021
-121.147565858103,51.8010559542216,Canim Lake,0,0.009,Canim Lake,C41874,Canim Lake,2021-07-11 1:29:57 AM,,51.80105,-121.14755,Full,2021
-115.45084704045,49.1867064660534,Plumbob Mountain,1,286,Plumbob Mountain,N12620,Plumbob Mountain,2021-08-15 11:57:54 AM,PLUMBOB MOUNTAIN,49.1867,-115.450833,Full,2021
-123.552298376647,48.7664225365535,Hope Hill Road,0,0.05,Hope Hill Road,V60754,Hope Hill Road,2021-06-08 2:00:00 PM,Hope Hill,48.766417,-123.552283,Full,2021
-121.501315710847,51.1338388826482,5km N of Clinton,0,0.9,5km N of Clinton,C40416,5km N of Clinton,2021-04-26 11:08:52 AM,,51.133833,-121.5013,Full,2021
-115.038646918236,49.0294064997658,Phillips Creek,0,0.01,Phillips Creek,N11858,Phillips Creek,2021-07-13 3:00:19 AM,PHILLIPS CREEK,49.0294,-115.038633,Full,2021
-118.275265105929,51.0645562633155,Frisby,0,0.009,Frisby,N42738,Frisby,2021-08-22 1:50:58 PM,Frisby ridge,51.06455,-118.27525,Full,2021
-117.73709790171,50.7155733062801,Pearson Creek,0,0.02,Pearson Creek,N52460,Pearson Creek,2021-08-05 9:14:57 PM,PEARSON CREEK,50.715567,-117.737083,Full,2021
-121.440265215003,49.4424558109209,American Creek,0,0.03,American Creek,V10892,American Creek,2021-06-24 8:29:55 AM,American Creek,49.44245,-121.44025,Full,2021
-124.025932520598,49.0317054935204,MacKay Lake FSR 10km,0,0.009,MacKay Lake FSR 10km,V60283,MacKay Lake FSR 10km,2021-04-17 7:06:30 PM,,49.0317,-124.025917,Full,2021
-118.098364665158,49.6124892006722,Hutchinson Creek #2,0,0.009,Hutchinson Creek #2,N51639,Hutchinson Creek #2,2021-07-03 7:12:43 PM,HUTCHINSON CREEK #2,49.612483,-118.09835,Full,2021
-120.077148349314,50.7602730346273,E of Paul Lake,0,0.009,E of Paul Lake,K22950,E of Paul Lake,2022-03-25 2:59:53 PM,Louis FSR,50.760267,-120.077133,Full,2021
-124.646699966527,53.3399225663314,TTM Camp 110 Kluskus,0,0.2,TTM Camp 110 Kluskus,G40450,TTM Camp 110 Kluskus,2021-05-03 7:04:48 PM,,53.339917,-124.646683,Full,2021
-116.374981274649,49.3815063783215,Goat River,0,0.038,Goat River,N71843,Goat River,2021-07-09 3:09:30 AM,GOAT RIVER,49.3815,-116.374967,Full,2021
-122.783398542342,49.8269726728833,Upper Pitt #1,0,0.2,Upper Pitt #1,V12180,Upper Pitt #1,2021-07-19 11:56:07 AM,,49.826967,-122.783383,Full,2021
-118.273847813684,50.0361732058415,Barnes Creek,0,1.5,Barnes Creek,N52080,Barnes Creek,2021-07-20 11:08:03 AM,BARNES CREEK,50.036167,-118.273833,Full,2021
-117.651081470202,49.1874892244086,Jordan Creek,0,0.03,Jordan Creek,N51660,Jordan Creek,2021-07-07 7:31:49 PM,JORDAN CREEK,49.187483,-117.651067,Full,2021
-120.886584335092,55.9301391389297,Sanataa Rd,0,0.6,Sanataa Rd,G70433,Sanataa Rd,2021-04-30 1:32:20 PM,,55.930133,-120.886567,,2021
-121.241166926824,54.77248905496,N of Monkman Park,0,258,N of Monkman Park,G71134,N of Monkman Park,2021-06-30 10:32:36 PM,,54.772483,-121.24115,,2021
-116.91056454565,50.0110893586355,Milford Creek,0,0.01,Milford Creek,N72648,Milford Creek,2021-08-17 8:53:22 AM,MILFORD CREEK,50.011083,-116.91055,Full,2021
-117.405814664081,50.0945563076538,Wilson Creek,0,2.5,Wilson Creek,N51953,Wilson Creek,2021-07-01 6:40:32 PM,WILSON CREEK,50.09455,-117.4058,Full,2021
-118.190814629634,49.4122561777713,Faith Creek,0,0.009,Faith Creek,N51735,Faith Creek,2021-07-08 9:45:05 PM,FAITH CREEK,49.41225,-118.1908,Full,2021
-118.283514557435,49.0663391467441,Spooner Creek,0,0.075,Spooner Creek,N61672,Spooner Creek,2021-07-08 7:19:23 PM,SPOONER CREEK,49.066333,-118.2835,Full,2021
-122.474098595916,50.1899557250558,Driftwood Bay,0,0.009,Driftwood Bay,V30694,Driftwood Bay,2021-06-01 2:00:00 AM,Driftwood Bay,50.18995,-122.474083,Full,2021
-127.611618172607,55.2682222056644,Six Mile Road,0,1.07,Six Mile Road,R40422,Six Mile Road,2021-04-26 5:45:00 PM,Six Mile Fire,55.268217,-127.6116,Full,2021
-116.061214209827,49.3728394117894,Moyie River,0,29,Moyie River,N11286,Moyie River,2021-07-02 1:30:00 PM,MOYIE RIVER,49.372833,-116.0612,Full,2021
-118.630215479482,52.0610062726278,Nagle Creek,0,0.6,Nagle Creek,N42123,Nagle Creek,2021-07-11 1:42:36 AM,NAGLE CREEK,52.061,-118.6302,Full,2021
-122.093349779166,53.9873389179083,Mount Bowron,0,0.5,Mount Bowron,G12154,Mount Bowron,2021-07-23 5:00:00 PM,Mt Bowron,53.987333,-122.093333,Full,2021
-118.783747695837,49.2489891015697,Henderson Creek,0,4.3,Henderson Creek,N61679,Henderson Creek,2021-07-08 9:20:52 PM,HENDERSON CREEK,49.248983,-118.783733,Full,2021
-120.435515562023,51.2577720160451,Bonaparte Lake,0,0.009,Bonaparte Lake,K21723,Bonaparte Lake,2021-07-10 10:50:20 AM,Bonaparte Lake,51.257766,-120.4355,Full,2021
-119.616597820336,49.1472060028181,Tinhorn Creek,0,0.009,Tinhorn Creek,K51356,Tinhorn Creek,2021-07-03 5:00:00 PM,,49.1472,-119.616583,Full,2021
-121.648983335144,52.9726729392298,Bead Creek,0,0.1,Bead Creek,C12432,Bead Creek,2021-08-05 12:55:04 PM,Bead Creek,52.972667,-121.648967,Full,2021
-121.222115869766,51.7984229453191,S of Spring Lake,0,0.1,S of Spring Lake,C41990,S of Spring Lake,2021-07-16 4:14:42 PM,,51.798417,-121.2221,Full,2021
-121.30563248453,50.4829558765248,9 km N Spences Bridge,0,0.009,9 km N Spences Bridge,K70026,9 km N Spences Bridge,2021-04-02 12:00:00 PM,N OF SPENCES BRIDGE,50.48295,-121.305617,Full,2021
-124.745182843701,50.0190554478576,Malaspina Park,0,0.003,Malaspina Park,V52496,Malaspina Park,2021-08-07 6:24:37 PM,Malaspina Park,50.01905,-124.745167,Full,2021
-120.77699825907,50.0156059157915,Gwen Lake,0,0.01,Gwen Lake,K61646,Gwen Lake,2021-07-09 1:01:00 AM,Coalmont Rd,50.0156,-120.776983,Full,2021
-119.749118093005,50.8387866378474,Kosta Lake,0,0.009,Kosta Lake,K20500,Kosta Lake,2021-05-13 10:30:00 AM,Kosta Lake,50.838781,-119.749103,Full,2021
-120.883665640541,51.25420596227,2.3km E of Young Lake,0,13,2.3km E of Young Lake,C41416,2.3km E of Young Lake,2021-07-04 11:00:39 AM,,51.2542,-120.88365,Full,2021
-119.761682568793,51.6739731171631,Raft River FSR,0,582,Raft River FSR,K22068,Raft River FSR,2021-07-16 10:47:37 PM,RAFT RIVER FSR,51.673967,-119.761667,Full,2021
-119.196265633681,52.2094562108304,hellroar mtn,0,0.009,hellroar mtn,G31237,hellroar mtn,2021-07-01 10:12:00 PM,Hellroar Mountain,52.20945,-119.19625,Full,2021
-124.726634588652,54.9262385946423,Gros Road,0,8,Gros Road,G51847,Gros Road,2021-07-12 2:46:48 PM,,54.926233,-124.726617,Full,2021
-123.894517161476,54.1883556881815,10nm N of Vanderhoof,0,0.009,10nm N of Vanderhoof,G42489,10nm N of Vanderhoof,2021-08-05 2:47:15 PM,,54.18835,-123.8945,Full,2021
-116.386897738648,51.0663894829746,Kootenay River,0,0.009,Kootenay River,N42200,Kootenay River,2021-07-21 5:18:40 PM,KOOTENAY RIVER,51.066383,-116.386883,Full,2021
-118.25414842887,52.1282733210253,Wood Arm,0,0.015,Wood Arm,N42163,Wood Arm,2021-07-22 5:38:53 AM,WOOD ARM,52.128267,-118.254133,Full,2021
-122.437049491536,53.030005841259,Kaetler Road,0,0.009,Kaetler Road,C12542,Kaetler Road,2021-08-11 8:15:25 AM,,53.03,-122.437033,Full,2021
-120.80078543278,56.1986561578527,1.5km downriver from Old Fort,,N,0.009,1.5km downriver from Old Fort, BC,G80041,1.5km downriver from Old Fort, BC,2021-04-03 1:00:00 PM,,56.19865
-118.25453197111,50.6103392405002,Vigue Creek,0,462,Vigue Creek,K42139,Vigue Creek,2021-07-21 2:58:14 PM,VIGUE CREEK,50.610333,-118.254517,Modified,2021
-128.390550863611,54.2479550863516,13.5 km N Kitimat FSR,0,0.01,13.5 km N Kitimat FSR,R51803,13.5 km N Kitimat FSR,2021-07-10 8:00:00 PM,13.5km North Kitimat,54.24795,-128.390533,Full,2021
-124.635434111826,53.7401555782432,1mi East of Nechako,0,0.009,1mi East of Nechako,G42429,1mi East of Nechako,2021-08-05 11:00:00 AM,,53.74015,-124.635417,Full,2021
-121.296548508171,50.5693228814429,Drinkwater Road,0,7.34,Drinkwater Road,K20499,Drinkwater Road,2021-05-13 3:20:00 PM,,50.569317,-121.296533,Full,2021
-122.723817165032,54.7073388574284,Bear Lake,0,0.2,Bear Lake,G11168,Bear Lake,2021-06-30 7:53:54 PM,Kelly Lk,54.707333,-122.7238,Full,2021
-117.896648274434,51.8567563504083,Ambleside Peak,0,0.009,Ambleside Peak,N42176,Ambleside Peak,2021-07-17 2:26:50 AM,AMBLESIDE PEAK,51.85675,-117.896633,Full,2021
-118.087764689925,49.7111722079904,Lower Arrow Lake,0,0.009,Lower Arrow Lake,N50800,Lower Arrow Lake,2021-06-13 11:53:00 PM,OCTOPUS WX STATIO...,49.711166,-118.08775,Full,2021
-119.138148734775,52.5533392341927,Allan Creek,0,0.2,Allan Creek,G32336,Allan Creek,2021-07-30 9:46:14 AM,,52.553333,-119.138133,Full,2021
-117.731481507542,49.2768732208944,College Creek,0,0.1,College Creek,N52903,College Creek,2021-09-28 2:03:01 PM,COLLEGE CREEK,49.276867,-117.731467,Full,2021
-117.135614361269,49.1450232791703,Sheep Creek,0,0.2,Sheep Creek,N50504,Sheep Creek,2021-05-14 12:00:06 PM,Sheep Creek,49.145017,-117.1356,Full,2021
-120.221251211258,58.1151562889806,Beaver River,0,1.2,Beaver River,G80793,Beaver River,2021-06-13 1:00:00 PM,,58.11515,-120.221233,Full,2021
-126.265734735125,54.6915553819394,Elbow FSR - N of Topley,0,0.004,Elbow FSR - N of Topley,R20582,Elbow FSR - N of Topley,2021-05-22 1:00:00 PM,,54.69155,-126.265717,Full,2021
-124.773465704698,49.2950054170244,Cherry Creek Road,0,2,Cherry Creek Road,V70999,Cherry Creek Road,2021-06-28 4:40:45 PM,CHERRY CREEK ROAD,49.295,-124.77345,Full,2021
-123.762350489296,55.0726387281173,53km on Community Connector FSR,0,0.009,53km on Community Connector FSR,G62424,53km on Community Connector FSR,2021-08-04 10:53:10 PM,,55.072633,-123.762333,Full,2021
-118.481197702572,49.4825731497184,Howe Creek,0,0.009,Howe Creek,N61719,Howe Creek,2021-07-08 10:00:45 PM,HOWE CREEK,49.482567,-118.481183,Full,2021
-121.20179851877,50.6621728971924,Tremont Creek,1,63547.7,Tremont Creek,K21849,Tremont Creek,2021-07-07 5:23:22 PM,Tremont Creek,50.662167,-121.201783,Full,2021
